Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Year of Purchase,Month of Purchase,Day of Purchase,Weekday of Purchase,Age Category
20424,2023-09-14 11:34:43,Books,350,4,612,Credit Card,29,0.0,Joseph Valenzuela,29,Female,0,2023,9,14,3,21-40
20424,2020-05-12 06:36:29,Home,372,2,213,Cash,29,1.0,Joseph Valenzuela,29,Female,0,2020,5,12,1,21-40
20424,2021-04-14 05:28:29,Home,408,4,2723,PayPal,29,0.0,Joseph Valenzuela,29,Female,0,2021,4,14,2,21-40
20424,2021-06-19 06:52:57,Clothing,143,4,288,Credit Card,29,0.0,Joseph Valenzuela,29,Female,0,2021,6,19,5,21-40
20424,2020-01-09 14:26:56,Electronics,51,5,750,Credit Card,29,0.0,Joseph Valenzuela,29,Female,0,2020,1,9,3,21-40
20194,2022-03-21 16:27:06,Clothing,122,1,888,Credit Card,27,0.0,Taylor Martinez,27,Male,0,2022,3,21,0,21-40
20194,2020-07-21 06:02:41,Books,251,1,4570,Crypto,27,0.0,Taylor Martinez,27,Male,0,2020,7,21,1,21-40
20194,2022-06-10 20:20:55,Books,422,1,669,Credit Card,27,0.0,Taylor Martinez,27,Male,0,2022,6,10,4,21-40
20194,2021-07-23 16:57:29,Home,430,1,4893,Credit Card,27,0.0,Taylor Martinez,27,Male,0,2021,7,23,4,21-40
20194,2020-01-04 09:06:27,Clothing,486,2,2845,PayPal,27,,Taylor Martinez,27,Male,0,2020,1,4,5,21-40
20194,2022-11-13 18:15:02,Electronics,260,1,3877,Credit Card,27,1.0,Taylor Martinez,27,Male,0,2022,11,13,6,21-40
20194,2020-07-16 17:04:21,Books,196,3,3969,Cash,27,0.0,Taylor Martinez,27,Male,0,2020,7,16,3,21-40
20194,2022-04-28 10:25:03,Books,433,3,267,Cash,27,0.0,Taylor Martinez,27,Male,0,2022,4,28,3,21-40
20194,2022-05-18 21:53:16,Books,88,4,4714,Credit Card,27,1.0,Taylor Martinez,27,Male,0,2022,5,18,2,21-40
20194,2021-09-08 09:21:23,Clothing,468,1,2740,PayPal,27,0.0,Taylor Martinez,27,Male,0,2021,9,8,2,21-40
20194,2023-03-02 01:48:01,Books,262,2,496,PayPal,27,0.0,Taylor Martinez,27,Male,0,2023,3,2,3,21-40
20194,2020-06-01 16:12:18,Home,357,4,4630,Credit Card,27,0.0,Taylor Martinez,27,Male,0,2020,6,1,0,21-40
49331,2020-11-12 04:29:08,Clothing,279,1,4829,Credit Card,66,0.0,Thomas Keith,66,Female,0,2020,11,12,3,61-80
49331,2021-02-05 07:07:45,Books,481,3,1786,Cash,66,,Thomas Keith,66,Female,0,2021,2,5,4,61-80
49331,2023-05-04 17:53:54,Books,216,5,2275,PayPal,66,,Thomas Keith,66,Female,0,2023,5,4,3,61-80
49331,2020-08-06 14:48:36,Home,390,2,788,PayPal,66,0.0,Thomas Keith,66,Female,0,2020,8,6,3,61-80
49331,2020-07-20 10:09:57,Electronics,222,2,2488,PayPal,66,,Thomas Keith,66,Female,0,2020,7,20,0,61-80
49331,2023-08-25 06:06:48,Books,421,4,622,Credit Card,66,1.0,Thomas Keith,66,Female,0,2023,8,25,4,61-80
49331,2022-05-11 03:34:11,Home,70,5,4238,Credit Card,66,0.0,Thomas Keith,66,Female,0,2022,5,11,2,61-80
49331,2021-11-03 10:16:30,Clothing,432,5,2310,Credit Card,66,,Thomas Keith,66,Female,0,2021,11,3,2,61-80
49331,2020-11-28 19:21:51,Clothing,216,5,4689,Credit Card,66,,Thomas Keith,66,Female,0,2020,11,28,5,61-80
29645,2022-12-25 10:30:58,Electronics,337,1,210,Crypto,36,1.0,John Nolan,36,Male,0,2022,12,25,6,21-40
29645,2020-12-15 03:40:39,Clothing,457,2,4822,Cash,36,1.0,John Nolan,36,Male,0,2020,12,15,1,21-40
29645,2022-08-28 08:08:31,Home,434,5,822,PayPal,36,1.0,John Nolan,36,Male,0,2022,8,28,6,21-40
29645,2023-04-04 20:44:12,Clothing,16,5,4990,Credit Card,36,1.0,John Nolan,36,Male,0,2023,4,4,1,21-40
29645,2021-01-15 18:34:02,Clothing,319,4,646,PayPal,36,,John Nolan,36,Male,0,2021,1,15,4,21-40
3005,2022-03-08 23:29:42,Electronics,306,2,5153,PayPal,45,0.0,Thomas Wilson,45,Female,0,2022,3,8,1,41-60
3005,2021-09-30 19:30:06,Electronics,175,1,1183,Credit Card,45,1.0,Thomas Wilson,45,Female,0,2021,9,30,3,41-60
3005,2022-01-24 14:48:07,Books,155,4,2084,PayPal,45,1.0,Thomas Wilson,45,Female,0,2022,1,24,0,41-60
3005,2023-03-13 12:32:36,Clothing,280,4,2628,PayPal,45,1.0,Thomas Wilson,45,Female,0,2023,3,13,0,41-60
29647,2021-04-17 13:54:53,Home,138,4,4019,Credit Card,59,,Teresa Cook,59,Male,0,2021,4,17,5,41-60
29647,2023-03-22 21:05:57,Clothing,218,4,4747,PayPal,59,1.0,Teresa Cook,59,Male,0,2023,3,22,2,41-60
29647,2020-10-13 19:48:37,Home,103,4,3131,Cash,59,0.0,Teresa Cook,59,Male,0,2020,10,13,1,41-60
29647,2021-07-31 00:52:55,Home,246,2,2169,Cash,59,1.0,Teresa Cook,59,Male,0,2021,7,31,5,41-60
31830,2020-05-30 03:30:30,Electronics,54,1,4207,Credit Card,54,0.0,Jamie Hardy,54,Male,1,2020,5,30,5,41-60
31830,2022-05-24 21:41:43,Clothing,254,3,4220,Credit Card,54,1.0,Jamie Hardy,54,Male,1,2022,5,24,1,41-60
31830,2022-07-03 01:48:18,Electronics,479,2,4043,Cash,54,1.0,Jamie Hardy,54,Male,1,2022,7,3,6,41-60
31830,2022-09-18 16:34:20,Home,420,3,2804,Cash,54,1.0,Jamie Hardy,54,Male,1,2022,9,18,6,41-60
31830,2020-04-01 19:07:58,Clothing,135,2,4358,Credit Card,54,0.0,Jamie Hardy,54,Male,1,2020,4,1,2,41-60
31830,2020-11-26 16:11:38,Books,16,1,4231,Credit Card,54,0.0,Jamie Hardy,54,Male,1,2020,11,26,3,41-60
41983,2022-06-28 05:59:36,Books,211,2,3158,Credit Card,61,1.0,Charlotte Dodson,61,Male,0,2022,6,28,1,61-80
41983,2020-04-30 03:29:08,Clothing,146,1,2628,PayPal,61,0.0,Charlotte Dodson,61,Male,0,2020,4,30,3,61-80
41983,2022-04-12 06:07:07,Books,40,3,1637,Credit Card,61,1.0,Charlotte Dodson,61,Male,0,2022,4,12,1,61-80
41983,2021-05-02 16:50:41,Clothing,496,5,3944,Credit Card,61,1.0,Charlotte Dodson,61,Male,0,2021,5,2,6,61-80
41983,2023-05-06 17:27:24,Books,223,3,3298,Credit Card,61,,Charlotte Dodson,61,Male,0,2023,5,6,5,61-80
41983,2022-07-08 11:37:27,Clothing,291,5,2839,Crypto,61,1.0,Charlotte Dodson,61,Male,0,2022,7,8,4,61-80
33513,2021-08-18 22:58:41,Books,421,2,4709,Crypto,55,1.0,Ashley Thomas,55,Male,1,2021,8,18,2,41-60
33513,2022-08-12 17:04:52,Electronics,23,4,1142,PayPal,55,1.0,Ashley Thomas,55,Male,1,2022,8,12,4,41-60
33513,2023-04-02 20:35:58,Clothing,327,5,2012,Credit Card,55,,Ashley Thomas,55,Male,1,2023,4,2,6,41-60
33513,2023-04-07 06:03:55,Books,309,4,2386,Credit Card,55,0.0,Ashley Thomas,55,Male,1,2023,4,7,4,41-60
33513,2020-05-11 08:04:28,Clothing,401,1,2726,PayPal,55,1.0,Ashley Thomas,55,Male,1,2020,5,11,0,41-60
33513,2022-01-03 10:12:12,Clothing,217,2,3105,Crypto,55,1.0,Ashley Thomas,55,Male,1,2022,1,3,0,41-60
33513,2020-05-30 02:45:40,Home,51,1,1823,Credit Card,55,1.0,Ashley Thomas,55,Male,1,2020,5,30,5,41-60
33513,2021-12-15 21:07:11,Clothing,230,1,1904,Cash,55,1.0,Ashley Thomas,55,Male,1,2021,12,15,2,41-60
33513,2022-02-05 06:04:03,Home,65,1,448,Crypto,55,0.0,Ashley Thomas,55,Male,1,2022,2,5,5,41-60
24795,2022-03-05 12:28:17,Home,325,5,2485,Credit Card,33,0.0,Kristin Jenkins,33,Male,1,2022,3,5,5,21-40
24795,2023-05-19 09:00:13,Clothing,329,1,1437,Cash,33,1.0,Kristin Jenkins,33,Male,1,2023,5,19,4,21-40
24795,2022-12-05 06:28:29,Books,50,1,2573,PayPal,33,1.0,Kristin Jenkins,33,Male,1,2022,12,5,0,21-40
40734,2022-08-04 01:30:15,Electronics,333,4,3506,Credit Card,60,0.0,Angela Lee,60,Female,1,2022,8,4,3,41-60
40734,2023-05-01 14:59:57,Clothing,252,4,1606,Credit Card,60,0.0,Angela Lee,60,Female,1,2023,5,1,0,41-60
40734,2021-01-23 09:39:17,Clothing,335,3,2267,PayPal,60,,Angela Lee,60,Female,1,2021,1,23,5,41-60
9913,2022-01-14 17:08:29,Home,343,3,3005,Crypto,23,1.0,Sara Burton,23,Female,0,2022,1,14,4,21-40
9913,2020-01-26 05:11:07,Home,489,5,4167,PayPal,23,,Sara Burton,23,Female,0,2020,1,26,6,21-40
9913,2020-06-06 04:46:07,Home,399,4,238,Credit Card,23,,Sara Burton,23,Female,0,2020,6,6,5,21-40
9913,2020-02-07 10:00:10,Books,11,2,2926,Cash,23,0.0,Sara Burton,23,Female,0,2020,2,7,4,21-40
9913,2020-11-27 13:56:40,Books,190,4,2673,Credit Card,23,,Sara Burton,23,Female,0,2020,11,27,4,21-40
9913,2023-08-31 01:17:01,Books,477,1,3749,Cash,23,0.0,Sara Burton,23,Female,0,2023,8,31,3,21-40
9913,2022-06-19 02:53:19,Clothing,53,3,1798,PayPal,23,1.0,Sara Burton,23,Female,0,2022,6,19,6,21-40
3536,2020-01-17 21:05:58,Electronics,148,1,2188,Credit Card,34,1.0,Erika Oconnell,34,Female,1,2020,1,17,4,21-40
3536,2020-09-09 23:31:01,Electronics,385,4,4263,Cash,34,,Erika Oconnell,34,Female,1,2020,9,9,2,21-40
3536,2022-06-06 05:48:26,Books,54,1,3430,Credit Card,34,0.0,Erika Oconnell,34,Female,1,2022,6,6,0,21-40
3536,2022-12-28 17:22:38,Clothing,394,5,1733,PayPal,34,0.0,Erika Oconnell,34,Female,1,2022,12,28,2,21-40
3536,2020-12-08 19:43:16,Home,460,5,4236,PayPal,34,1.0,Erika Oconnell,34,Female,1,2020,12,8,1,21-40
3536,2023-04-05 16:58:12,Books,369,2,1989,Credit Card,34,1.0,Erika Oconnell,34,Female,1,2023,4,5,2,21-40
3536,2023-05-20 23:40:04,Books,243,1,3887,Cash,34,1.0,Erika Oconnell,34,Female,1,2023,5,20,5,21-40
15283,2021-05-20 01:43:48,Electronics,35,5,3098,Credit Card,64,,Shawna Hanson,64,Female,1,2021,5,20,3,61-80
15283,2021-07-01 19:39:22,Books,35,5,2539,Credit Card,64,0.0,Shawna Hanson,64,Female,1,2021,7,1,3,61-80
15283,2021-09-18 20:05:43,Electronics,120,2,1432,PayPal,64,0.0,Shawna Hanson,64,Female,1,2021,9,18,5,61-80
15283,2021-04-17 08:32:31,Clothing,155,3,4057,Credit Card,64,0.0,Shawna Hanson,64,Female,1,2021,4,17,5,61-80
15283,2020-10-23 11:05:00,Books,481,3,549,PayPal,64,,Shawna Hanson,64,Female,1,2020,10,23,4,61-80
15283,2022-12-30 05:23:25,Electronics,24,5,1168,PayPal,64,1.0,Shawna Hanson,64,Female,1,2022,12,30,4,61-80
15283,2020-07-04 17:16:15,Books,338,2,4672,PayPal,64,,Shawna Hanson,64,Female,1,2020,7,4,5,61-80
39304,2020-11-24 13:08:40,Clothing,60,1,2330,Credit Card,30,0.0,Christopher Graham,30,Male,1,2020,11,24,1,21-40
39304,2022-04-27 10:26:05,Clothing,268,1,360,PayPal,30,1.0,Christopher Graham,30,Male,1,2022,4,27,2,21-40
39304,2022-01-05 15:59:16,Books,439,5,4418,PayPal,30,0.0,Christopher Graham,30,Male,1,2022,1,5,2,21-40
39304,2023-01-26 12:47:52,Books,437,1,2626,PayPal,30,1.0,Christopher Graham,30,Male,1,2023,1,26,3,21-40
39304,2021-12-24 00:33:20,Home,322,2,3295,PayPal,30,1.0,Christopher Graham,30,Male,1,2021,12,24,4,21-40
39304,2020-10-22 19:42:31,Electronics,116,4,1987,PayPal,30,,Christopher Graham,30,Male,1,2020,10,22,3,21-40
39304,2021-10-09 11:07:44,Clothing,226,4,1584,Credit Card,30,1.0,Christopher Graham,30,Male,1,2021,10,9,5,21-40
11131,2021-06-14 04:46:44,Books,335,3,3278,Credit Card,37,1.0,Jason Wilson,37,Female,0,2021,6,14,0,21-40
11131,2021-05-16 06:53:43,Clothing,135,5,973,Credit Card,37,1.0,Jason Wilson,37,Female,0,2021,5,16,6,21-40
11131,2022-06-05 23:17:57,Clothing,205,3,3368,PayPal,37,1.0,Jason Wilson,37,Female,0,2022,6,5,6,21-40
11131,2022-10-31 18:38:19,Clothing,459,5,4504,Cash,37,0.0,Jason Wilson,37,Female,0,2022,10,31,0,21-40
11131,2022-07-18 03:51:44,Home,472,5,1752,Credit Card,37,1.0,Jason Wilson,37,Female,0,2022,7,18,0,21-40
11131,2023-01-03 05:04:33,Clothing,459,4,2534,Cash,37,1.0,Jason Wilson,37,Female,0,2023,1,3,1,21-40
11131,2020-12-10 20:35:47,Electronics,149,3,2320,Credit Card,37,,Jason Wilson,37,Female,0,2020,12,10,3,21-40
11131,2021-07-09 08:42:46,Home,430,1,1565,PayPal,37,0.0,Jason Wilson,37,Female,0,2021,7,9,4,21-40
32267,2021-05-01 13:06:15,Clothing,79,3,4216,PayPal,40,1.0,Ms. Jessica Price MD,40,Female,0,2021,5,1,5,21-40
32267,2022-06-26 21:14:57,Clothing,458,3,3543,Credit Card,40,0.0,Ms. Jessica Price MD,40,Female,0,2022,6,26,6,21-40
32267,2023-09-11 22:42:24,Books,144,5,1940,Cash,40,0.0,Ms. Jessica Price MD,40,Female,0,2023,9,11,0,21-40
32267,2022-07-18 16:44:39,Electronics,248,5,3985,PayPal,40,0.0,Ms. Jessica Price MD,40,Female,0,2022,7,18,0,21-40
32267,2020-08-08 07:11:29,Home,134,3,4755,PayPal,40,0.0,Ms. Jessica Price MD,40,Female,0,2020,8,8,5,21-40
26328,2021-08-17 14:56:36,Clothing,340,2,3314,Crypto,68,1.0,Eugene King,68,Male,0,2021,8,17,1,61-80
26328,2020-10-29 03:56:03,Clothing,112,3,2427,Cash,68,1.0,Eugene King,68,Male,0,2020,10,29,3,61-80
26328,2021-05-03 09:26:54,Books,149,5,2237,PayPal,68,0.0,Eugene King,68,Male,0,2021,5,3,0,61-80
26328,2021-12-15 20:18:27,Electronics,131,5,1635,PayPal,68,,Eugene King,68,Male,0,2021,12,15,2,61-80
26328,2020-09-05 01:24:41,Books,281,5,1355,PayPal,68,1.0,Eugene King,68,Male,0,2020,9,5,5,61-80
26328,2020-09-11 17:32:16,Books,355,1,4026,Crypto,68,0.0,Eugene King,68,Male,0,2020,9,11,4,61-80
26328,2020-12-20 06:46:04,Books,12,1,3734,PayPal,68,,Eugene King,68,Male,0,2020,12,20,6,61-80
26328,2022-10-05 05:22:57,Books,172,5,3682,Credit Card,68,,Eugene King,68,Male,0,2022,10,5,2,61-80
26328,2022-01-08 12:31:22,Clothing,197,4,624,PayPal,68,,Eugene King,68,Male,0,2022,1,8,5,61-80
26328,2022-10-30 18:11:56,Clothing,476,3,848,Cash,68,1.0,Eugene King,68,Male,0,2022,10,30,6,61-80
26328,2021-12-07 06:30:38,Clothing,401,2,4717,Credit Card,68,1.0,Eugene King,68,Male,0,2021,12,7,1,61-80
26328,2022-03-20 13:21:01,Books,206,5,3951,PayPal,68,0.0,Eugene King,68,Male,0,2022,3,20,6,61-80
26328,2021-08-03 03:11:52,Books,257,3,4969,Crypto,68,1.0,Eugene King,68,Male,0,2021,8,3,1,61-80
16644,2020-07-26 06:16:35,Home,217,2,1456,Credit Card,41,0.0,Ashley Bryant,41,Female,1,2020,7,26,6,41-60
16644,2021-08-30 12:23:52,Clothing,487,5,1163,PayPal,41,0.0,Ashley Bryant,41,Female,1,2021,8,30,0,41-60
16644,2021-07-29 15:32:25,Home,284,4,4512,Credit Card,41,0.0,Ashley Bryant,41,Female,1,2021,7,29,3,41-60
16644,2022-06-11 18:40:45,Home,451,2,5039,Credit Card,41,0.0,Ashley Bryant,41,Female,1,2022,6,11,5,41-60
16644,2021-08-12 21:07:11,Books,498,2,4465,PayPal,41,1.0,Ashley Bryant,41,Female,1,2021,8,12,3,41-60
48031,2023-09-12 06:38:25,Books,111,2,5216,PayPal,60,1.0,Laura Morales,60,Male,1,2023,9,12,1,41-60
48031,2023-02-16 20:05:18,Electronics,462,5,1208,Crypto,60,0.0,Laura Morales,60,Male,1,2023,2,16,3,41-60
48031,2022-04-10 05:01:46,Clothing,82,2,1920,PayPal,60,,Laura Morales,60,Male,1,2022,4,10,6,41-60
35317,2023-08-03 02:13:05,Home,278,1,3393,Credit Card,40,1.0,David Bates,40,Male,0,2023,8,3,3,21-40
35317,2020-10-20 03:17:11,Clothing,57,3,4200,Credit Card,40,0.0,David Bates,40,Male,0,2020,10,20,1,21-40
35317,2022-05-14 05:39:18,Electronics,171,4,437,Credit Card,40,0.0,David Bates,40,Male,0,2022,5,14,5,21-40
35317,2022-11-07 17:47:02,Electronics,138,4,1887,PayPal,40,0.0,David Bates,40,Male,0,2022,11,7,0,21-40
35317,2020-08-08 17:44:46,Home,112,2,5101,Credit Card,40,0.0,David Bates,40,Male,0,2020,8,8,5,21-40
35317,2022-03-05 18:14:24,Clothing,124,2,447,PayPal,40,1.0,David Bates,40,Male,0,2022,3,5,5,21-40
35317,2020-06-12 23:53:02,Electronics,446,1,3431,Cash,40,0.0,David Bates,40,Male,0,2020,6,12,4,21-40
35317,2020-03-04 19:25:58,Home,348,3,218,PayPal,40,1.0,David Bates,40,Male,0,2020,3,4,2,21-40
19799,2020-11-04 16:53:27,Books,222,2,3877,Crypto,67,1.0,Ashley Alvarado MD,67,Male,1,2020,11,4,2,61-80
19799,2022-01-02 15:56:54,Home,142,5,1586,Credit Card,67,1.0,Ashley Alvarado MD,67,Male,1,2022,1,2,6,61-80
19799,2020-04-28 05:43:31,Home,73,1,615,Crypto,67,1.0,Ashley Alvarado MD,67,Male,1,2020,4,28,1,61-80
19799,2020-12-06 14:39:34,Clothing,121,4,3528,Crypto,67,1.0,Ashley Alvarado MD,67,Male,1,2020,12,6,6,61-80
19799,2020-03-19 06:57:31,Clothing,441,2,391,PayPal,67,0.0,Ashley Alvarado MD,67,Male,1,2020,3,19,3,61-80
19799,2021-03-24 23:32:15,Books,179,2,2711,Credit Card,67,1.0,Ashley Alvarado MD,67,Male,1,2021,3,24,2,61-80
3894,2023-02-25 02:21:58,Home,298,3,1991,Cash,31,1.0,Jamie Anderson,31,Male,1,2023,2,25,5,21-40
3894,2022-12-03 23:57:15,Home,453,5,3155,Credit Card,31,,Jamie Anderson,31,Male,1,2022,12,3,5,21-40
3894,2022-04-07 16:52:17,Electronics,390,3,4278,Credit Card,31,1.0,Jamie Anderson,31,Male,1,2022,4,7,3,21-40
3894,2020-11-23 03:30:54,Home,238,2,3785,Cash,31,0.0,Jamie Anderson,31,Male,1,2020,11,23,0,21-40
3894,2022-08-30 03:11:54,Clothing,292,3,3466,PayPal,31,1.0,Jamie Anderson,31,Male,1,2022,8,30,1,21-40
3894,2022-12-03 12:26:00,Electronics,80,2,4395,PayPal,31,1.0,Jamie Anderson,31,Male,1,2022,12,3,5,21-40
714,2020-03-09 17:46:54,Clothing,230,2,4030,Cash,48,1.0,Jessica Garcia,48,Male,1,2020,3,9,0,41-60
714,2022-02-20 08:12:25,Clothing,217,3,4082,Credit Card,48,1.0,Jessica Garcia,48,Male,1,2022,2,20,6,41-60
714,2023-07-10 16:29:30,Clothing,364,5,2167,PayPal,48,1.0,Jessica Garcia,48,Male,1,2023,7,10,0,41-60
714,2022-10-07 11:19:03,Books,96,5,4649,Credit Card,48,1.0,Jessica Garcia,48,Male,1,2022,10,7,4,41-60
714,2022-06-18 02:09:49,Electronics,305,5,2253,Credit Card,48,1.0,Jessica Garcia,48,Male,1,2022,6,18,5,41-60
714,2022-01-24 08:05:18,Home,364,1,1161,PayPal,48,1.0,Jessica Garcia,48,Male,1,2022,1,24,0,41-60
3984,2022-04-01 02:50:53,Home,69,1,1232,PayPal,56,0.0,Jonathan Chapman,56,Female,0,2022,4,1,4,41-60
3984,2023-02-15 12:49:14,Clothing,244,2,3094,Credit Card,56,1.0,Jonathan Chapman,56,Female,0,2023,2,15,2,41-60
3984,2022-02-08 02:15:27,Books,407,2,2443,Credit Card,56,1.0,Jonathan Chapman,56,Female,0,2022,2,8,1,41-60
3984,2020-08-19 13:21:14,Electronics,72,2,2904,Credit Card,56,0.0,Jonathan Chapman,56,Female,0,2020,8,19,2,41-60
3984,2021-05-07 03:05:04,Books,355,4,3493,Credit Card,56,,Jonathan Chapman,56,Female,0,2021,5,7,4,41-60
3984,2021-12-11 08:40:14,Books,491,2,1650,Credit Card,56,1.0,Jonathan Chapman,56,Female,0,2021,12,11,5,41-60
3984,2020-05-10 18:45:56,Clothing,441,3,2001,Credit Card,56,1.0,Jonathan Chapman,56,Female,0,2020,5,10,6,41-60
3984,2020-01-26 18:51:02,Books,491,2,3228,Crypto,56,1.0,Jonathan Chapman,56,Female,0,2020,1,26,6,41-60
4353,2021-06-17 13:32:46,Books,71,4,3553,PayPal,47,1.0,Jared Patel,47,Female,0,2021,6,17,3,41-60
4353,2020-02-17 03:20:26,Books,78,1,295,Cash,47,0.0,Jared Patel,47,Female,0,2020,2,17,0,41-60
4353,2022-05-10 00:32:53,Books,402,3,4471,Credit Card,47,1.0,Jared Patel,47,Female,0,2022,5,10,1,41-60
4353,2021-10-13 07:08:08,Books,122,5,2452,Crypto,47,,Jared Patel,47,Female,0,2021,10,13,2,41-60
4353,2022-10-02 07:46:51,Clothing,234,4,2148,Crypto,47,1.0,Jared Patel,47,Female,0,2022,10,2,6,41-60
4353,2020-03-27 16:22:05,Electronics,154,3,5055,PayPal,47,0.0,Jared Patel,47,Female,0,2020,3,27,4,41-60
49892,2020-06-30 17:26:40,Clothing,46,5,3725,Credit Card,62,0.0,Katie Allen,62,Female,0,2020,6,30,1,61-80
49892,2022-03-05 08:24:44,Clothing,359,1,3731,Cash,62,1.0,Katie Allen,62,Female,0,2022,3,5,5,61-80
49892,2022-10-23 10:14:06,Electronics,220,3,3808,Credit Card,62,1.0,Katie Allen,62,Female,0,2022,10,23,6,61-80
49892,2021-09-15 12:47:20,Books,419,2,3470,Credit Card,62,1.0,Katie Allen,62,Female,0,2021,9,15,2,61-80
49892,2022-10-22 11:27:36,Clothing,203,4,3342,Credit Card,62,,Katie Allen,62,Female,0,2022,10,22,5,61-80
49892,2022-06-25 05:08:02,Electronics,127,2,807,PayPal,62,1.0,Katie Allen,62,Female,0,2022,6,25,5,61-80
49892,2020-05-30 00:09:53,Home,185,1,4820,PayPal,62,0.0,Katie Allen,62,Female,0,2020,5,30,5,61-80
22332,2020-02-04 14:28:19,Electronics,212,1,557,Credit Card,58,0.0,Stephanie White,58,Male,0,2020,2,4,1,41-60
22332,2021-02-17 07:32:34,Home,25,4,2104,Credit Card,58,,Stephanie White,58,Male,0,2021,2,17,2,41-60
22332,2020-10-09 20:48:49,Clothing,379,2,764,PayPal,58,1.0,Stephanie White,58,Male,0,2020,10,9,4,41-60
22332,2021-03-26 08:42:03,Home,210,5,2827,PayPal,58,1.0,Stephanie White,58,Male,0,2021,3,26,4,41-60
22332,2021-09-29 07:04:58,Clothing,280,4,582,PayPal,58,,Stephanie White,58,Male,0,2021,9,29,2,41-60
22332,2021-04-26 07:18:02,Clothing,139,3,2696,PayPal,58,1.0,Stephanie White,58,Male,0,2021,4,26,0,41-60
22332,2023-05-07 00:05:57,Clothing,252,2,1346,PayPal,58,1.0,Stephanie White,58,Male,0,2023,5,7,6,41-60
20202,2021-10-22 09:51:57,Home,306,3,1984,Credit Card,61,1.0,Cody Sims,61,Male,0,2021,10,22,4,61-80
20202,2021-05-23 01:37:17,Electronics,85,4,1616,Credit Card,61,,Cody Sims,61,Male,0,2021,5,23,6,61-80
20202,2023-08-02 15:26:22,Books,456,2,1620,Credit Card,61,0.0,Cody Sims,61,Male,0,2023,8,2,2,61-80
20202,2020-06-04 09:46:01,Electronics,231,4,2698,Cash,61,1.0,Cody Sims,61,Male,0,2020,6,4,3,61-80
620,2020-04-05 21:19:55,Clothing,262,2,3513,Credit Card,65,0.0,Jennifer Henderson,65,Female,0,2020,4,5,6,61-80
620,2022-04-25 21:23:06,Books,255,4,4108,PayPal,65,1.0,Jennifer Henderson,65,Female,0,2022,4,25,0,61-80
620,2021-06-29 06:46:49,Books,17,2,2649,PayPal,65,1.0,Jennifer Henderson,65,Female,0,2021,6,29,1,61-80
620,2021-09-26 15:25:48,Clothing,239,3,1608,PayPal,65,0.0,Jennifer Henderson,65,Female,0,2021,9,26,6,61-80
620,2020-06-14 17:01:50,Clothing,149,5,4769,PayPal,65,,Jennifer Henderson,65,Female,0,2020,6,14,6,61-80
620,2023-06-16 00:23:38,Books,110,5,1825,PayPal,65,1.0,Jennifer Henderson,65,Female,0,2023,6,16,4,61-80
620,2020-11-21 03:22:04,Clothing,479,3,3798,Credit Card,65,1.0,Jennifer Henderson,65,Female,0,2020,11,21,5,61-80
49398,2022-07-21 11:53:27,Home,112,4,659,Credit Card,66,,Benjamin Carlson,66,Female,0,2022,7,21,3,61-80
49398,2020-02-19 11:38:17,Clothing,129,4,838,Credit Card,66,1.0,Benjamin Carlson,66,Female,0,2020,2,19,2,61-80
49398,2020-04-20 11:48:30,Home,208,4,4548,PayPal,66,1.0,Benjamin Carlson,66,Female,0,2020,4,20,0,61-80
49398,2023-02-15 23:12:22,Clothing,74,4,2178,PayPal,66,0.0,Benjamin Carlson,66,Female,0,2023,2,15,2,61-80
25360,2021-11-17 02:57:32,Clothing,149,5,5235,Credit Card,66,0.0,Mrs. Jessica Shepherd MD,66,Female,0,2021,11,17,2,61-80
25360,2021-11-07 00:40:26,Clothing,146,5,739,PayPal,66,0.0,Mrs. Jessica Shepherd MD,66,Female,0,2021,11,7,6,61-80
25360,2021-02-20 23:09:32,Books,396,4,2307,PayPal,66,1.0,Mrs. Jessica Shepherd MD,66,Female,0,2021,2,20,5,61-80
25360,2022-12-22 15:52:17,Books,119,4,5230,Credit Card,66,,Mrs. Jessica Shepherd MD,66,Female,0,2022,12,22,3,61-80
25360,2022-04-18 11:18:56,Clothing,121,4,3515,PayPal,66,0.0,Mrs. Jessica Shepherd MD,66,Female,0,2022,4,18,0,61-80
25360,2021-09-21 02:48:44,Books,140,4,4770,Credit Card,66,,Mrs. Jessica Shepherd MD,66,Female,0,2021,9,21,1,61-80
25360,2020-01-17 07:17:02,Clothing,222,4,4858,Credit Card,66,1.0,Mrs. Jessica Shepherd MD,66,Female,0,2020,1,17,4,61-80
25360,2023-04-27 09:05:38,Electronics,185,3,3420,Credit Card,66,1.0,Mrs. Jessica Shepherd MD,66,Female,0,2023,4,27,3,61-80
23632,2022-03-11 19:04:50,Electronics,155,3,1922,Credit Card,69,1.0,Emily Bonilla,69,Female,0,2022,3,11,4,61-80
23632,2021-03-26 21:46:42,Clothing,156,1,3558,PayPal,69,0.0,Emily Bonilla,69,Female,0,2021,3,26,4,61-80
23632,2021-06-02 17:20:23,Home,466,3,1192,PayPal,69,,Emily Bonilla,69,Female,0,2021,6,2,2,61-80
23632,2022-08-04 05:28:14,Books,114,5,699,Credit Card,69,1.0,Emily Bonilla,69,Female,0,2022,8,4,3,61-80
